time,TrapeziusScapula_M,TrapeziusScapula_S,TrapeziusScapula_I,TrapeziusClavicle_S,SerratusAnterior_I,SerratusAnterior_M,SerratusAnterior_S,Rhomboideus_S,Rhomboideus_I,LevatorScapulae,Coracobrachialis,DeltoideusClavicle_A,DeltoideusScapula_P,DeltoideusScapula_M,LatissimusDorsi_S,LatissimusDorsi_M,LatissimusDorsi_I,PectoralisMajorClavicle_S,PectoralisMajorThorax_I,PectoralisMajorThorax_M,TeresMajor,Infraspinatus_I,Infraspinatus_S,PectoralisMinor,TeresMinor,Subscapularis_S,Subscapularis_M,Subscapularis_I,Supraspinatus_P,Supraspinatus_A,TRIlong,BIC_long,BIC_brevis,ground_thorax_rot_x,ground_thorax_rot_y,ground_thorax_rot_z,ground_thorax_tx,ground_thorax_ty,ground_thorax_tz,clav_prot,clav_elev,scapula_abduction,scapula_elevation,scapula_upward_rot,scapula_winging,plane_elv,shoulder_elv,axial_rot,elbow_flexion,pro_sup,Fx,Fy,Fz,Fgx,Fgy,Fgz,Fnx,Fny,Fnz,HCx,HCy,HCz,GC2GEx,GC2GEy,GC2GEz,H2GCCx,H2GCCy,H2GCCz
0,0.00867386746178153,0.0931918054369848,0,0.0269804996532345,0.0485923968878597,0.059426093583054,3.94430452610506e-31,0.0141314153619511,0.000149853504765194,0.0269426682774301,9.02909911205612e-15,0,0,0.0255221049548668,4.20983273925933e-15,6.14834067589452e-16,0,5.71825673491576e-15,0,-1.97215226305253e-31,0.0116052227554262,0.0168673644544968,0.0199346424798739,6.07526218483642e-15,0.00675344345085656,0.00966963954164798,0.0113394423062913,0.0168504385080702,0.00775069740275109,0.0135156341332178,1.18569681372856e-17,0.0155647756228925,0,-0.0424486390097365,-0.0102822993722453,-0.35871146629186,0.000576289943751264,3.02538823064467,0.000189209043230164,0.0513755717737955,-0.00287199866278343,0.000145139347359616,1.02437465960134e-05,0.000173309403144405,4.34399096155477e-05,0.000190401558524283,-0.000116611092438003,-6.11465977752263e-07,0.00117330716930497,-4.0686968122617e-05,-126.317718949904,111.133246660232,-97.4088115449889,-0.649749140884835,0.57164372616533,-0.501048405101978,-41.5198243098787,4.26040241086272,-20.3180510012108,-0.789157911093029,0.144431160765457,-0.59696685934751,-0.0109966270026552,0.00380244257898524,0.0104608810097269,-0.0327656978213334,0.0059967564198536,-0.0247859591189287
0.02,0.00878266629565382,0.0933597022309751,6.29970094580251e-19,0.0268883244605657,0.0485021983682281,0.0592460063212942,-2.09541177949331e-31,0.0140779428637845,0.00012545640889511,0.0267646478955903,6.77182433404203e-15,2.07059171055651e-15,5.95600789621657e-15,0.0256433415019047,4.00074381678803e-15,7.33753060335668e-16,5.54629247947527e-21,4.28869255118679e-15,1.35328744554634e-18,1.70962425965766e-16,0.0118870823879469,0.016869568957091,0.0200047000137959,4.5618516541512e-15,0.00664509475914329,0.00955763808171922,0.0112533042975252,0.0170112616084738,0.00767211382752619,0.0133990129537969,8.95025392143045e-18,0.0157735781694659,2.35705079025506e-14,-0.043105059057336,-0.0105701506319953,-0.359145720226524,0.000972118150373207,3.02559088339242,4.07555850070498e-05,0.051124630384418,-0.00287196821843793,0.00013147816295258,-2.36788770068949e-05,0.000153248415391993,5.90966190809671e-06,0.00021092086550713,-0.000103984346602432,-9.40165105428603e-07,0.00118086399782258,-4.67613062072646e-05,-126.486043113981,111.429807711948,-97.3364193974105,-0.649803468404655,0.572454270465548,-0.500051558016809,-41.5198243098787,4.27456807784575,-20.3150716007325,-0.789435191720594,0.145403256482496,-0.596363958566708,-0.0109866112879725,0.00380555614687928,0.0104702684455373,-0.0327772104642745,0.00603711766323747,-0.0247609267844335
0.04,0.00888212607828878,0.0934648065486677,4.72477570935195e-19,0.0269599570179203,0.0487142532342307,0.0590430938456928,2.02137409159207e-14,0.0140417827934731,9.40805021884329e-05,0.0265857238007885,8.06345555779376e-15,3.09402849747225e-14,4.4670059221624e-15,0.0258833319017074,3.00055786259101e-15,5.91427073066849e-16,4.15971935961741e-21,3.21651941339008e-15,2.38460088465848e-17,5.41535305634971e-16,0.0120302005930412,0.0170148797100601,0.0201130899913225,3.43225866530819e-15,0.00684052796457045,0.00982839578387857,0.0115079857553035,0.0169931747853648,0.00786973738928968,0.0137272599669895,6.71269044107284e-18,0.0156860316985017,1.82566949025904e-14,-0.0442113632562928,-0.0106637878407547,-0.35934399976476,0.00186131587009981,3.02590347377876,-0.000190104607448189,0.0512230440455161,-0.00288555115813358,0.000125148032219395,-5.23394409926292e-05,0.000141207383530369,-1.96808933849533e-05,0.00024635060856352,-9.92199430658686e-05,-1.72253536452464e-06,0.0011853863648088,-4.09838441238834e-05,-127.111099216133,112.117639104515,-97.5749736532614,-0.649944733764819,0.573280142705864,-0.498920555830808,-41.5198243098787,4.29514089349068,-20.3107296300896,-0.7897193075952,0.1463918633333,-0.59574561480649,-0.010976402851509,0.00380853088653699,0.0104798892851665,-0.0327890069054717,0.00607816444599439,-0.0247352532601461
0.06,0.00889174535500501,0.0934879587444925,1.71097797098593e-18,0.0267794874016415,0.0487090045732052,0.0590233023815107,3.84848274661732e-14,0.0138943056672719,7.05537382856607e-05,0.0263191190454025,1.4546479327096e-14,2.48222486491939e-14,3.35025444162179e-15,0.0260347832931933,1.00460198986069e-14,4.47561730767052e-16,5.72131191425057e-15,2.41238956004255e-15,1.78845066349386e-17,4.06151479226228e-16,0.012088727367748,0.0170574010662032,0.0202801701720236,3.88232909616229e-15,0.00664131478872178,0.00961319269340868,0.011346426975583,0.017353029104878,0.00770343200640703,0.0134766927534245,9.72240715051009e-18,0.0160731085785654,1.36925211769425e-14,-0.0453085638165967,-0.010429367783335,-0.359350874323086,0.00296392425521669,3.02609326586652,-0.000343231267194208,0.0514689891024449,-0.00291442923782368,0.00013198694574512,-2.56441825005756e-05,0.000153571194740922,4.27508563206479e-06,0.000214296383754995,-0.000104365413779059,-1.07996729401918e-06,0.00120125452584004,-5.05009499556672e-05,-127.255021638334,112.400051535351,-97.4711359880495,-0.650003240611413,0.574125852184519,-0.497870759382454,-41.5198243098787,4.30823991925454,-20.3079547535817,-0.790030088161117,0.147408190763732,-0.595082586785986,-0.0109656119689779,0.00381131877676598,0.0104901672927247,-0.0328019104599675,0.00612036218234724,-0.0247077244532223
0.08,0.00885740666357453,0.0932620115863341,2.1204147022925e-17,0.0269618609255571,0.0489485128347144,0.0586194412289491,2.98209255861818e-14,0.013911508434165,5.29115703417627e-05,0.0262161753056077,1.2335066479352e-14,4.57277759166305e-14,2.51269083121633e-15,0.0262366211372768,7.53451492395508e-15,3.44247742056669e-16,4.29098393568791e-15,1.80929217003191e-15,6.0475331511018e-17,3.0461360941967e-16,0.0123269679285042,0.0171950555365903,0.0202482314966607,2.91174682212171e-15,0.00706976332520069,0.0101352150639528,0.0117920480080031,0.0169324490010456,0.00810632561239029,0.0141145609357656,7.29180536288256e-18,0.0154722645026668,1.02693908827068e-14,-0.0462867778131628,-0.0101194571156497,-0.359146915246421,0.00428710385394466,3.02622577168258,-0.000450353800875806,0.0515342593691687,-0.00290951177397629,0.000119677929547881,-9.39037681787331e-05,0.000129026609236293,-5.66829407785069e-05,0.000301214768041926,-9.5102714862426e-05,-2.98252254414157e-06,0.00119106315427604,-3.54221897004402e-05,-127.845435132655,113.046012454093,-97.6121747352915,-0.65027832779957,0.575001930000704,-0.496498617208206,-41.5198243098787,4.33550036972354,-20.3021539308487,-0.790384701023323,0.148456693454645,-0.594350599021138,-0.010953920778873,0.00381387937612032,0.010501445147038,-0.0328166339237044,0.00616389582986238,-0.0246773324498288
0.1,0.00878122803777509,0.0931341536846756,7.16339939378936e-15,0.0265687588229167,0.048666142250952,0.0588020093008961,2.31172508475695e-14,0.013708056351644,3.9681578030615e-05,0.025979887340901,1.75526095630864e-14,3.42958319374713e-14,6.85237386351779e-15,0.0262232530827468,5.65098835704209e-15,2.7569747973195e-16,3.21823795176592e-15,1.35696912752393e-15,4.68458990717518e-17,2.28460207064753e-16,0.0121901965549619,0.0170728802874319,0.0203830620248379,2.19065001858175e-15,0.00651001400690779,0.00948392892392932,0.0112414006377278,0.0175475065137895,0.0076063877763835,0.0133306963180053,7.23203179307351e-18,0.0162236623093379,2.0647715139439e-14,-0.047157706316708,-0.00977672369037446,-0.358747172595301,0.00577423994699935,3.0263083482452,-0.00046103255360281,0.0517730529572173,-0.0029412830896295,0.0001286535004658,-3.55805549800831e-05,0.000147947582358007,-4.67620571695454e-06,0.00022538729145755,-0.000101861212087168,-1.30178966441039e-06,0.00121110773957443,-5.6408875951222e-05,-127.273448246691,112.735794684103,-97.0242833908503,-0.650153619896257,0.57589061988549,-0.495631177856781,-41.5198243098787,4.32926324458543,-20.3034832232832,-0.790796217264717,0.149533307127171,-0.593532756315458,-0.0109411173162983,0.00381618048272123,0.0105139490628386,-0.0328337200057477,0.00620859664039528,-0.0246433757643759
0.12,0.00868366690749417,0.0927660507971052,5.87946948108013e-15,0.026648982288208,0.0486904512153263,0.0584830358317689,1.75080795779577e-14,0.013726820186821,2.97600025522353e-05,0.0259561946232116,1.39041400226034e-14,2.57218739531026e-14,5.13928039763831e-15,0.026301483206003,4.70502710569415e-15,2.14677211813318e-16,2.41369253264116e-15,1.01772684564295e-15,8.14514987497788e-17,3.12762054520239e-16,0.0124011519389422,0.0170760313093139,0.0202685427977366,1.64298751393631e-15,0.00676035379071513,0.00977732751902955,0.0114769192875114,0.0171846361570398,0.00783424192459143,0.013679540580758,6.74005756546812e-18,0.0157083819036377,1.55727353880144e-14,-0.0479552253455442,-0.00941494275670504,-0.358211198406118,0.00730199785903977,3.02635503113788,-0.000322942594142238,0.0516582713035597,-0.00292440691626292,0.000107457506585351,-1.02888706644762e-06,0.000126810686097072,2.27511578712506e-05,0.000149385464659419,-8.54988444775704e-05,-7.32802167814337e-08,0.00119665849749737,-4.56911571729592e-05,-127.383773192542,112.970269144249,-96.8049649185075,-0.650390508492449,0.576798668714256,-0.494262564061244,-41.5198243098787,4.34641112131406,-20.2998478250455,-0.791272753186887,0.150625074773323,-0.592620888016592,-0.0109271129606352,0.00381820152936471,0.0105277702258525,-0.0328535056935136,0.0062539266412507,-0.0246055151528132
0.14,0.00842518834808119,0.0924408875997331,4.40960211081007e-15,0.026589059044402,0.0485734027429308,0.0581932091858199,1.4693878026053e-14,0.0137009205679154,2.23193376708747e-05,0.0259078355693208,1.04281050169524e-14,1.92914054648265e-14,3.85446029822871e-15,0.0263406253109858,3.5287703292706e-15,1.61007908859989e-16,1.81026939948086e-15,7.63295134232209e-16,9.81055832685754e-17,2.34571540890179e-16,0.0128005583565966,0.0169828026525507,0.0201695408423968,1.23224063545223e-15,0.0067183432462221,0.00974962980694627,0.0114352976193688,0.0170165594368187,0.00784850219411128,0.0136932478513959,1.20157622283382e-15,0.0155204575335685,1.16795515410106e-14,-0.0486992820173908,-0.00907160167518845,-0.357646101659942,0.00870231554730985,3.02638500633441,-1.00231375749378e-06,0.0514045248891016,-0.00290644083190126,3.35564686428152e-05,-3.96040362299088e-05,3.13054424403182e-05,-1.98515615035314e-05,0.000120700319928151,-2.89030736398331e-05,-2.80288012433932e-07,0.00119827108971778,-4.3296945577621e-05,-127.284378387926,113.006504062345,-96.4013177022719,-0.650690197404483,0.577700306727449,-0.492812969196962,-41.5198243098787,4.36356047686374,-20.2961416363775,-0.791817167662811,0.151711085890826,-0.591615854598463,-0.0109119433219475,0.00381994175793994,0.0105428622492292,-0.0328761096869057,0.006299017632048,-0.0245637863418669
0.16,0.00845054340362749,0.0920922600739235,3.30720158310754e-15,0.0265011223867828,0.0482330922181666,0.0582085700990801,1.10204085195396e-14,0.0137413156605995,1.67391296385305e-05,0.026049255628297,7.82107876271424e-15,2.16985573561672e-14,4.13253662884737e-15,0.0261908138644641,2.64657774695294e-15,1.20755931644992e-16,1.35770204961064e-15,5.72471350674157e-16,7.35791874514315e-17,1.75928655667634e-16,0.0126591573617219,0.0167711977724364,0.0199686229789033,9.24180476589171e-16,0.00662629702790313,0.00962845741927235,0.0112962911080398,0.0169304434051211,0.00771802633439587,0.013473769515032,9.41140246810359e-16,0.0154131324154583,8.82426602896961e-15,-0.0493866849159457,-0.00879925870364944,-0.357191266033882,0.00979070785335815,3.0264205292853,0.000511252067099548,0.0509130103792493,-0.00287781033526034,0.000118508127769102,4.66039234692283e-06,0.000140970772126093,2.93630740789944e-05,0.000154460762286235,-9.40927685392598e-05,-6.83158652248679e-08,0.00117747963349615,-4.2573109977191e-05,-126.54023362212,112.527153617845,-95.6703995588124,-0.650615108054371,0.578565916266237,-0.491895783379375,-41.5198243098787,4.34701048455533,-20.2996910536003,-0.792427220569567,0.152764514860755,-0.590526970679365,-0.0108957547110173,0.00382143381637666,0.0105590520107663,-0.0329014389764139,0.00634275581780241,-0.0245185760728521
0.18,0.00821975215009864,0.0918097827441001,3.38371998418577e-15,0.0264604479809537,0.0479560842158162,0.0579587553000988,8.74042440208407e-15,0.0137932647077475,1.25541370800531e-05,0.0261603663177649,6.49300897261694e-15,1.6273918017125e-14,5.6750749722188e-15,0.026136555455044,1.9849333102147e-15,9.13169571193522e-17,1.01859809527542e-15,2.35632727168216e-15,1.30712305744403e-16,1.36428806844848e-16,0.0131373483219254,0.016577634197517,0.0197574745793298,9.59174737202693e-16,0.00655542539128912,0.00954296535680331,0.0112018872592026,0.0167035567107119,0.00768323030812372,0.0133979153462094,7.39648139051518e-16,0.0151853831635452,6.64342364442418e-15,-0.0500105810741756,-0.00860327443685621,-0.356988143824432,0.0103947644646268,3.02648475123546,0.00119234560312155,0.0501049253270351,-0.00283086869862238,0.000187473446211311,4.37971389355384e-05,0.00023094248160437,7.040506852683e-05,0.000173982970713699,-0.000146591512991735,2.09187259544489e-07,0.0011697765114624,-3.92879910000803e-05,-126.213485172473,112.337003772571,-95.0983474918271,-0.650955719066061,0.579386703160697,-0.490477012729206,-41.5198243098787,4.35669736424252,-20.2976232758776,-0.793096075352246,0.15375549829488,-0.589370733923019,-0.0108787795964632,0.00382276051630916,0.010576060846468,-0.0329292097094795,0.00638390127588126,-0.024470569325868
