time,TrapeziusScapula_M,TrapeziusScapula_S,TrapeziusScapula_I,TrapeziusClavicle_S,SerratusAnterior_I,SerratusAnterior_M,SerratusAnterior_S,Rhomboideus_S,Rhomboideus_I,LevatorScapulae,Coracobrachialis,DeltoideusClavicle_A,DeltoideusScapula_P,DeltoideusScapula_M,LatissimusDorsi_S,LatissimusDorsi_M,LatissimusDorsi_I,PectoralisMajorClavicle_S,PectoralisMajorThorax_I,PectoralisMajorThorax_M,TeresMajor,Infraspinatus_I,Infraspinatus_S,PectoralisMinor,TeresMinor,Subscapularis_S,Subscapularis_M,Subscapularis_I,Supraspinatus_P,Supraspinatus_A,TRIlong,BIC_long,BIC_brevis,ground_thorax_rot_x,ground_thorax_rot_y,ground_thorax_rot_z,ground_thorax_tx,ground_thorax_ty,ground_thorax_tz,clav_prot,clav_elev,scapula_abduction,scapula_elevation,scapula_upward_rot,scapula_winging,plane_elv,shoulder_elv,axial_rot,elbow_flexion,pro_sup,Fx,Fy,Fz,Fgx,Fgy,Fgz,Fnx,Fny,Fnz,HCx,HCy,HCz,GC2GEx,GC2GEy,GC2GEz,H2GCCx,H2GCCy,H2GCCz
0,0.0319896280898282,0.128324929800405,0.00883785345516059,0.0361302728958927,0.103984095761573,0.103640022491762,1.83933483558603e-18,3.21249240610001e-19,0,1.71342406926452e-18,0,2.32816897042125e-18,1.46491216526256e-18,6.79626326050611e-19,3.02420355140077e-18,1.8365419654415e-18,5.3293570244051e-18,0,0.00913393163457883,0.0249565759730434,0.0977532113003535,0.108335015624846,0.0182199596842962,4.8001677538358e-18,0.0393667638530627,0.0411106245697564,0.0384859824331444,0.0637927683911614,7.70371977754899e-36,6.79426194913652e-19,0,0.0573000954877538,0,-1.70329375794661e-05,-0.0403665656548266,-0.227903009329445,0.000825753086893515,2.65602323066273,0.000418927240187247,0.0755728520673847,-2.47874284895785e-05,0.000166029066696354,-0.000104142860509277,0.000155910146946118,7.14175488260094e-06,0.000319364573327772,-0.000137094700227059,9.50535957169154e-06,-0.00144391886263983,-0.000803978826625165,-322.536059696515,14.79616297737,-346.973606260443,-0.68051167705378,0.0312180960205359,-0.732071914414359,-0.141717595631985,-0.988383093199735,0.0549088714618325,-0.635632755859831,-0.110913582519965,-0.763982445407369,-0.0117018879836788,0.00343841311603826,0.00586062296972958,-0.0228240091493437,-0.00398263399562815,-0.0274327308704037
0.02,0.0320007695221512,0.128245526706983,0.00902201754445739,0.0360622440872905,0.103950008456205,0.103324845862717,1.74967589702473e-18,9.73492337209658e-18,1.02281132272596e-17,3.26762826655328e-18,8.47992975121945e-18,1.74612672781594e-18,1.09868412394692e-18,1.50930707331999e-18,1.89288208920171e-17,1.37740647408112e-18,7.11443492549078e-18,2.3420145157353e-18,0.00895448261568422,0.0248899241044617,0.0976312456862814,0.108511279466885,0.0183080711803434,1.70887736752996e-17,0.039154640089762,0.0411379214717279,0.0386218296743646,0.0637924825941996,8.57934276953351e-18,5.62275074124493e-18,3.36256847746569e-18,0.0571904127903815,2.78504586750396e-18,1.3610297448729e-05,-0.0403992261714671,-0.228175807121507,0.00150514487770476,2.65623562325904,0.000253781560410061,0.0755493568913512,2.02358474453678e-05,0.000154863003195936,-9.29187253562437e-05,0.000179852721347845,4.03769916725258e-06,0.000300585466586854,-0.000143072017064206,-3.43650779923272e-06,-0.00169049357088999,-0.000952455691892228,-322.743291074162,15.2387320540216,-346.728188976298,-0.680984123915559,0.0321535253695088,-0.731591944858109,-0.141652214194778,-0.988389209115774,0.0549674587116017,-0.636171716430272,-0.109916610278579,-0.763677867951553,-0.0116948762743761,0.00344911291598528,0.00586832665691428,-0.0228433618980456,-0.00394683517414003,-0.0274217942429657
0.04,0.0320050826438257,0.128054994532469,0.00930958636461731,0.0359974742637303,0.10415398518515,0.10327748183055,2.78117809343987e-18,7.30119252907243e-18,7.67108492044471e-18,2.29684434637067e-17,6.35994731341459e-18,3.96976890595979e-18,5.85842449215332e-18,1.13198030499e-18,1.41966156690129e-17,1.07961386212465e-18,1.31485283988204e-17,2.13317436504991e-18,0.00882189971450562,0.024728115129437,0.0972794205765256,0.108645629437493,0.0185404845751893,1.28165802564747e-17,0.0391471585029942,0.0410726639630624,0.0385748409458193,0.0636927183008854,1.02910924891314e-17,4.2170630559337e-18,9.77700342547434e-18,0.0573108802832223,2.08878440062797e-18,1.66702350479911e-05,-0.040249885959048,-0.228175645474523,0.00282204794111859,2.65658420663602,-0.000278626076857687,0.0761606897791039,2.48380011831775e-05,0.000158318554577803,-9.8326079670288e-05,0.000168328197924634,4.56907958379249e-06,0.000308569132145273,-0.00014035128041802,1.73170637226344e-06,-0.00170170191111724,-0.000972410854380685,-322.799468129297,15.746301873343,-346.350272489149,-0.681421171471036,0.0332400283403568,-0.731136298912161,-0.141735650742344,-0.988376234385066,0.0549856764206924,-0.636708192953937,-0.108918435451721,-0.763373729862432,-0.0116878719201955,0.00345970748437355,0.00587603972349651,-0.0228626254507365,-0.00391099317076493,-0.0274108733921053
0.06,0.0320165851239508,0.12785574623158,0.00943537868924961,0.0358979853749524,0.104521618083009,0.103200515629617,2.08588357007991e-18,5.47589439680432e-18,5.75331369033353e-18,1.722633259778e-17,7.36069090510546e-18,6.46099564778872e-18,1.21899948770584e-17,1.30925333952469e-17,2.57850808800026e-17,6.88594409559541e-18,9.86139629911532e-18,5.02033033600074e-18,0.00894161076299835,0.0243530517107254,0.0972739738306707,0.108655540474527,0.0191684188867474,1.16078723698709e-17,0.0392208163839021,0.0409650435107703,0.0383795980763968,0.0636221139585819,1.55178008318191e-17,3.42943904508238e-18,1.10772245998162e-17,0.0576045358353521,2.13794811868002e-18,-2.05406952713445e-06,-0.0399478456992597,-0.228160113122563,0.00408609154682398,2.65682764069671,-0.00103419327008802,0.0769134747546718,-3.10141795878168e-06,0.000152683098142777,-7.64724693610431e-05,0.000212287994624139,3.69504760133695e-06,0.000278528652013008,-0.000153085204046077,-1.64992825125157e-05,-0.00153933077785782,-0.000916491687676892,-323.20901912989,16.1277771116037,-346.226907184949,-0.681995104826053,0.0340308109948477,-0.730564563126582,-0.141521929502709,-0.988397095460581,0.0551609024120961,-0.637261360329175,-0.107916768826517,-0.763054342519229,-0.0116807280581229,0.00347017481072184,0.00588406726233182,-0.0228824883308621,-0.00387502578549805,-0.0273994049780309
0.08,0.031990430726473,0.127695597614174,0.00957433369542752,0.0358202772050792,0.104895192383737,0.103154335663275,3.31889874607344e-18,4.12346047890817e-18,4.32877187214233e-18,1.29654565750082e-17,5.52051817882909e-18,5.19224592811217e-18,9.15083053586761e-18,1.26073596988915e-17,1.93388106600019e-17,5.77265027700331e-18,8.61230011202828e-18,4.2744149844424e-18,0.00895638273305464,0.0242816291816041,0.0971591750465961,0.108712764793361,0.0197806371389896,8.70590427740321e-18,0.0390514816179806,0.0408147669695325,0.0381528085600095,0.063321325769272,1.27144826414999e-17,2.74751048686906e-18,8.54277417290221e-18,0.0576955338225992,1.60346108901001e-18,2.02148236427383e-06,-0.0396261323189763,-0.228089615930064,0.00530484944584733,2.6570256357934,-0.00181965233395508,0.0777070776335381,2.85485908794207e-06,2.43599088550259e-05,-4.0090075921213e-05,0.000192478217735387,8.76984995054411e-05,0.000364211361393229,-0.000167166462761017,-8.48097213895104e-05,-0.00157025781481945,-0.00096893415932242,-323.188750481279,16.6870636125926,-345.901476571116,-0.68228656129768,0.0352282040554842,-0.73023559342969,-0.141711024409756,-0.98838354294759,0.0549177347594222,-0.63784908511496,-0.10691253848293,-0.762704565171301,-0.0116733092567518,0.00348050269579774,0.0058926836596927,-0.0229035920826188,-0.00383896634340862,-0.0273868453336203
0.1,0.0319486551581887,0.127484713660216,0.00973911493307568,0.0357657543972366,0.105166644653216,0.103205176805684,3.74439506592871e-15,2.60904072329791e-15,3.65284408263851e-15,8.40767216158775e-15,2.1399444465058e-15,9.90743283504145e-15,1.32511606290897e-14,9.45551977416864e-18,1.35621222273765e-16,5.10594957585945e-16,3.08026457944716e-15,2.66361731134264e-14,0.00895151245478817,0.0241375187541775,0.0971355197672681,0.109129764627685,0.0202589014863723,5.23684027687399e-15,0.0391496869398482,0.0407691069102956,0.0381044463781334,0.0632775782752243,3.81632463781146e-14,2.06063286515161e-18,6.40708062967666e-18,0.0579029716740674,3.97421346886958e-15,-3.97398743809208e-08,-0.0393214472113942,-0.227978075102706,0.0064204686069033,2.65720652266188,-0.00260636647569437,0.0784677317019557,-1.02440639257075e-07,0.000129477137512131,-9.21013095461133e-05,0.000157386692932546,3.00983936439106e-05,0.000339870267649641,-0.000144124376944179,-1.26640468057346e-05,-0.00154532243094204,-0.00097464161709568,-323.739101035786,16.9693494913097,-345.973398432154,-0.682816792117664,0.0357910328005106,-0.729712429915522,-0.141273188320057,-0.988446302888429,0.0549162322822807,-0.638486298549654,-0.105911243225679,-0.762310996328108,-0.0116655066036941,0.00349068404602532,0.00590210549739897,-0.0229264728500579,-0.00380301229305168,-0.0273727132443043
0.12,0.0318826195398947,0.127217857874859,0.00986990605597764,0.0357030072861491,0.105351508821691,0.103209424037959,2.82802618228937e-15,1.95729441474362e-15,2.73963306197888e-15,6.30575412119076e-15,1.60495833487935e-15,7.43057462628101e-15,9.94321749081609e-15,7.09163983062648e-18,1.01715916705324e-16,3.82946218189458e-16,2.31019843458537e-15,1.99824115272299e-14,0.00876458544826215,0.0240254224701937,0.0970658471831585,0.109187271466317,0.0204567105255506,3.92763020765547e-15,0.0391249445562111,0.0404844652195187,0.0377585412700562,0.0628180813359484,2.86372491411181e-14,3.47777831956432e-18,4.80531047225749e-18,0.0575687910686533,2.98406312639972e-15,4.17033602251128e-09,-0.0390767824459414,-0.227864844660414,0.00734818656350785,2.65740237992733,-0.00335526565323994,0.0790720927601042,-6.34694293447827e-08,0.000161091615659972,-9.1488356035273e-05,0.000179369023396051,3.06144459427996e-06,0.000294304758825996,-0.000142496799664375,-4.21426221714012e-07,-0.00155281977478035,-0.000986107016990068,-323.342077937788,17.6911410448762,-344.978596089923,-0.683378115873741,0.0373899330146269,-0.729106537931198,-0.141875168329498,-0.988360398627576,0.0549104638135254,-0.639183802557816,-0.104923394447836,-0.76186294557832,-0.0116572485303208,0.00350071204631446,0.00591247330679426,-0.022951518503727,-0.00376754107270347,-0.0273566248437015
0.14,0.0318384187374088,0.127181161663567,0.00974544934616367,0.0355957260688559,0.105633459978726,0.103078280848349,3.50494212987979e-14,1.5276377939625e-14,2.05672911383814e-15,2.06352050922513e-14,6.07539517388072e-14,2.88543457649204e-14,8.18137232704433e-15,1.21049937172861e-14,2.15973003268443e-14,6.58291410087267e-15,3.62967038543645e-15,2.92681906858271e-14,0.00883331485687213,0.0238740437980605,0.0975507104971,0.109067272026715,0.021090587612307,2.94572265574159e-15,0.0386228174924649,0.0402949321183537,0.0375526875113173,0.062446762140407,2.17693083620156e-14,2.6083337396732e-18,4.86257005998641e-18,0.0576857946905928,2.23804734479979e-15,1.7500097160819e-08,-0.0389360875390199,-0.227811367998947,0.00798795388111482,2.65764127076051,-0.00401799747865029,0.079411833591873,6.32257675747533e-08,0.000129194099588673,-0.000147795353639843,8.71226412571929e-05,3.4371813364679e-05,0.000450919991514957,-0.000139319344632164,4.87935549241215e-06,-0.0015706869334138,-0.00103032054721403,-323.532181418524,18.1454881634902,-344.641294783861,-0.683922507919825,0.0383581865574907,-0.728545573512514,-0.141881642856258,-0.9883671307858,0.0547723854022746,-0.639947568010207,-0.103964007906636,-0.761353134398099,-0.0116485065369997,0.00351057705493193,0.00592384275038541,-0.0229789434429118,-0.00373309186128031,-0.0273383187779198
0.16,0.0318434022442976,0.12722007846514,0.00975511504538327,0.0356271951629805,0.105550198379457,0.103155212695075,2.62870659740975e-14,1.14572834547185e-14,1.5499301418121e-15,1.54764038191881e-14,4.55661621161718e-14,2.16407593236897e-14,6.1360292452832e-15,9.10053263011114e-15,1.62014707705028e-14,4.97252727155863e-15,2.73018373596908e-15,2.19520060770196e-14,0.00879356076094115,0.0241027752220259,0.0976324641169601,0.109354999613097,0.0209649893802103,2.21296619724257e-15,0.0387738553385678,0.0401907286909734,0.0373934927543279,0.0622104198346797,1.63333984484124e-14,3.53268558311709e-18,3.64692754498981e-18,0.0573690402184733,1.67853550859984e-15,-3.22872982172475e-08,-0.0389374018564663,-0.227894148030382,0.00823913856555583,2.65793971338753,-0.00453723913802229,0.0793500920653099,-1.04139161048792e-07,0.000146430334434346,-0.000117866118566538,0.000136842257889115,1.69104712609812e-05,0.000367047844765666,-0.000141212687505214,1.93391924403587e-06,-0.00158351366388899,-0.00101831968967144,-323.426387306343,18.5727367742269,-344.172801325655,-0.684273150252639,0.039294335898684,-0.728166334713169,-0.141904809033642,-0.988391207693391,0.0542756458047864,-0.64077851869212,-0.103051279168872,-0.760778104209362,-0.0116392956224528,0.00352026734856548,0.00593618429129411,-0.0230087808384705,-0.00370031801684017,-0.0273176708579253
0.18,0.0318561127063293,0.127402981848925,0.00951157748299895,0.0355931232167333,0.105432569136046,0.103010199869483,1.97152994805726e-14,8.59296259103881e-15,1.16384969505106e-15,1.16075579115899e-14,3.41746215871273e-14,1.62431790594201e-14,4.60202193396237e-15,6.83285658382051e-15,1.21527820035212e-14,3.731274342913e-15,2.04764343807047e-15,1.64640045577644e-14,0.0088060635615747,0.0242997923082649,0.0981800037604985,0.109109737442516,0.0209983595418807,1.66389548913101e-15,0.0383647726670683,0.0399227218833343,0.0370495456944943,0.0616237645373392,1.22500488363091e-14,3.17620184078707e-18,3.39673654669758e-18,0.0569289179422317,1.25890163144988e-15,1.18901964567012e-08,-0.0391060270061823,-0.228195338183961,0.00801499839179266,2.65829719323871,-0.00484633788540974,0.0787963726799727,5.09335661122979e-08,0.000107447279395215,-0.000190048387345424,2.4946276611436e-05,5.06223527881642e-05,0.000561586800370309,-0.000138002349586723,8.21619604990396e-06,-0.00162154007286001,-0.00103347584430306,-322.932251973245,19.2118402935703,-343.263078539558,-0.684639813580957,0.0407304958757321,-0.727742641574306,-0.142489310244279,-0.988336943386427,0.0537297199293261,-0.641672739860596,-0.102204672506183,-0.760138342565154,-0.0116296698473991,0.00352977512564685,0.00594938950946175,-0.0230408901216103,-0.00366991845351217,-0.0272946985905489
