time,TrapeziusScapula_M,TrapeziusScapula_S,TrapeziusScapula_I,TrapeziusClavicle_S,SerratusAnterior_I,SerratusAnterior_M,SerratusAnterior_S,Rhomboideus_S,Rhomboideus_I,LevatorScapulae,Coracobrachialis,DeltoideusClavicle_A,DeltoideusScapula_P,DeltoideusScapula_M,LatissimusDorsi_S,LatissimusDorsi_M,LatissimusDorsi_I,PectoralisMajorClavicle_S,PectoralisMajorThorax_I,PectoralisMajorThorax_M,TeresMajor,Infraspinatus_I,Infraspinatus_S,PectoralisMinor,TeresMinor,Subscapularis_S,Subscapularis_M,Subscapularis_I,Supraspinatus_P,Supraspinatus_A,TRIlong,BIC_long,BIC_brevis,ground_thorax_rot_x,ground_thorax_rot_y,ground_thorax_rot_z,ground_thorax_tx,ground_thorax_ty,ground_thorax_tz,clav_prot,clav_elev,scapula_abduction,scapula_elevation,scapula_upward_rot,scapula_winging,plane_elv,shoulder_elv,axial_rot,elbow_flexion,pro_sup,Fx,Fy,Fz,Fgx,Fgy,Fgz,Fnx,Fny,Fnz,HCx,HCy,HCz,GC2GEx,GC2GEy,GC2GEz,H2GCCx,H2GCCy,H2GCCz
0,0.0083095734545896,0.0944269092855084,0,0.0274533980562838,0.0483948283993827,0.0606253213910822,-2.95822839457879e-31,0.0148205495046299,0.00136337251107249,0.0284283106372745,1.79084843706005e-14,1.87370375238944e-14,0,0.00663593313907621,1.02047050224765e-15,-4.93038065763136e-34,3.35772887764251e-17,2.15971843690483e-16,1.63800906211418e-16,2.83423033164111e-15,7.88748114363152e-16,0.0334205947759561,0.0383008257934387,1.93856658206172e-15,0.00597230161290857,0.0241361398529106,0.0328688743936043,0.0544954411262879,0.018592495064735,0.0395241462389741,0,0.0966709367493604,2.59428955428941e-16,-0.0423513666577181,-0.0105640044224594,-0.358766775205688,0.000576289943769748,3.02538823064469,0.000189209043277401,0.065164035208345,-0.00537111156810866,0.000147107559733331,2.76219680567294e-05,0.000171977480448911,6.9037808356768e-05,0.000198674437797696,-0.00012402728376,-8.90019095541309e-06,0.00622459128123812,-2.17987646949211e-05,-230.985995715805,69.6764032208481,-172.24826515318,-0.779190413144683,0.235041025945511,-0.58104906521386,-41.5198243098787,1.12450466748078,-3.68677882618913,-0.789157911093029,0.144431160765457,-0.59696685934751,-0.0109966270026552,0.00380244257898524,0.0104608810097269,-0.0327656978213334,0.0059967564198536,-0.0247859591189287
0.02,0.0084326041721263,0.0945961872613764,1.91375672176197e-17,0.027522211113222,0.0483844947070138,0.0604136665448925,2.67663327419091e-15,0.0147929443620922,0.00139277976859356,0.0283395968760795,1.34313632779502e-14,3.90154090221416e-14,1.90084149420575e-14,0.00665813383852327,7.95829459023371e-16,9.80233129798043e-17,2.51829665823188e-17,7.87742805944197e-16,1.22850679658564e-16,2.13806292123098e-15,8.54499894890041e-16,0.0335431707582539,0.0385585982169762,1.6899716674027e-15,0.00590948626337686,0.0242930663570246,0.0330491019073939,0.0548063148269416,0.0185656236038826,0.0396544427355854,0,0.0968025076654319,2.0286350590005e-16,-0.0430047474786275,-0.0108590315095768,-0.359202854302818,0.000972118150356925,3.02559088339242,4.0755585010006e-05,0.0650072693385895,-0.00538039147888766,0.000139706490943404,8.80492699257727e-07,0.000179835963971912,3.58063048038572e-06,0.00011594993003888,-9.82910002240123e-05,1.29639547948549e-05,0.00612344792168795,-0.000132832556239094,-231.710970521369,69.9378409269967,-172.49159495971,-0.779616656924419,0.235313440763429,-0.58036665379919,-41.5198243098787,1.12483715918708,-3.65654697540886,-0.789435191720594,0.145403256482496,-0.596363958566708,-0.0109866112879725,0.00380555614687928,0.0104702684455373,-0.0327772104642745,0.00603711766323747,-0.0247609267844335
0.04,0.00849806488448414,0.0947698725518834,3.78741891197068e-17,0.0274723078810964,0.048460210299553,0.0603468755058307,2.83436449324131e-15,0.0147738201763791,0.00125352409908717,0.0282057992841565,1.01100480200118e-14,3.19122367102945e-14,1.42563112065429e-14,0.00683261430775663,5.96872094267528e-16,2.38438689577014e-16,1.88872249367391e-17,6.08635537726587e-16,1.05117426535692e-16,1.61620154820239e-15,6.40874921167531e-16,0.0337082437735267,0.0386329875923441,1.39505470822032e-15,0.00605820219911755,0.0244025419724834,0.033192004885686,0.0549761306065502,0.018709440606306,0.039806909631871,1.16716059018365e-16,0.0970602751646965,1.89357200759306e-16,-0.0441091761011921,-0.0109565234157678,-0.359402310305514,0.00186131587013426,3.02590347377877,-0.000190104607435197,0.0652702164364201,-0.00541599315150297,0.000165292748946109,9.48818968735655e-05,0.000149757476440927,0.000234305331326743,0.000407593768578011,-0.00018856672849918,-6.44962735113862e-05,0.00621612452464715,-5.67985366935545e-05,-232.34779441107,70.5245328194431,-172.670045442685,-0.779821650079744,0.236699288210419,-0.579527083946546,-41.5198243098787,1.13466681905165,-3.67264059054765,-0.7897193075952,0.1463918633333,-0.59574561480649,-0.010976402851509,0.00380853088653699,0.0104798892851665,-0.0327890069054717,0.00607816444599439,-0.0247352532601461
0.06,0.00854154088477176,0.0947567731767359,4.12395773476785e-15,0.0274505782955363,0.0485102568130901,0.0602619652682268,2.12577336993098e-15,0.0147207678610762,0.00114416957958002,0.0280806698940917,7.58253601500878e-15,3.28695565842087e-14,1.0692233404907e-14,0.00687811924523065,4.47654070700645e-16,1.78829017182761e-16,2.71086010056627e-16,4.89781309724992e-16,8.29164406843676e-17,1.21215116115179e-15,4.80656190875648e-16,0.0333925188322115,0.0388335065167137,1.04629103116524e-15,0.00576845597036595,0.0244925085088272,0.0330243423778299,0.0545775224950521,0.0188368954154681,0.0401241765258578,8.75370442637737e-17,0.0973102817073615,8.65814248047007e-16,-0.0452052540661963,-0.0107239160486917,-0.359409955768138,0.00296392425518217,3.0260932658665,-0.000343231267264841,0.0655967415717807,-0.00545173286149934,0.000128651019238396,1.5211895644277e-05,0.000151768328915068,4.42814786366642e-05,0.000166557844108292,-0.000105010001416958,-6.19077716749961e-06,0.00622466767933556,-6.17024414509106e-05,-231.997509979463,70.9329848627721,-172.300779054701,-0.779666593002684,0.238382207827852,-0.579045703504227,-41.5198243098787,1.12452341565397,-3.70519579881699,-0.790030088161117,0.147408190763732,-0.595082586785986,-0.0109656119689779,0.00381131877676598,0.0104901672927247,-0.0328019104599675,0.00612036218234724,-0.0247077244532223
0.08,0.00841483203623749,0.0946575669984071,3.09296830107587e-15,0.0274357530996901,0.0485521435898272,0.0600827146553252,1.76705691244829e-15,0.0146666593187477,0.00106785716229906,0.0279558522355129,5.83695289557367e-15,2.46521674381557e-14,8.01917505368016e-15,0.00714228109715765,5.64972646883547e-16,2.17300958765814e-16,2.35019192118339e-16,4.20320247903219e-16,6.23624491169883e-17,9.09113370863839e-16,3.60492143156735e-16,0.0340131223588233,0.0387361279994625,8.63984982157838e-16,0.00617147711806195,0.0245030756232787,0.0333362325375057,0.0552094077465042,0.0186936048289469,0.0398223558541218,7.22822312729617e-17,0.0969650845016383,1.04063136115382e-15,-0.0461808625328326,-0.0104201909237172,-0.359207650692665,0.00428710385391784,3.02622577168257,-0.000450353800909222,0.0658113935201118,-0.00546598520729618,0.000220510216724489,2.40709343349992e-05,0.000287181327840649,3.27832004710388e-05,0.000155243625341686,-0.000155036892290854,3.11737783578911e-05,0.00618504318675064,-9.99587726347429e-05,-232.954693385456,71.4884141893725,-172.423940111739,-0.780390374120626,0.239483778943334,-0.577614390058705,-41.5198243098787,1.15755801202881,-3.70092669876201,-0.790384701023323,0.148456693454645,-0.594350599021138,-0.010953920778873,0.00381387937612032,0.010501445147038,-0.0328166339237044,0.00616389582986238,-0.0246773324498288
0.1,0.00837111910522284,0.0944199224975293,2.32252351757949e-15,0.0273734573749372,0.0485040641027625,0.0599861171489902,2.21465328611222e-15,0.0146192422226991,0.00102102421698937,0.0278760540738998,4.37771467168022e-15,1.84891255786163e-14,6.01438129026007e-15,0.00721944695955915,1.0848888720602e-15,1.62975719074361e-16,1.76264394088754e-16,5.77644242226428e-16,4.67718368377412e-17,6.81835028147879e-16,2.70369107367552e-16,0.0339158341533035,0.038715525679379,1.12151476523463e-15,0.00614285566281596,0.0244276908771771,0.0332761549930676,0.0550918043693808,0.0187029949059305,0.039805112755472,3.61818919778119e-16,0.0967446244266617,7.80473520865361e-16,-0.0470524834870995,-0.0100744569164892,-0.358807709394236,0.00577423994699415,3.0263083482452,-0.000461032553614165,0.0659851067154832,-0.00547854761438015,0.000148203856106349,1.20608143313538e-05,0.000181799356876395,3.35402357025837e-05,0.000160263150454712,-0.000113494809898391,5.26324408881232e-06,0.00617946694009839,-9.79772536997396e-05,-232.648738749675,71.7823409103425,-171.866118289855,-0.780647271845306,0.240863926017767,-0.576692644398894,-41.5198243098787,1.16084703386086,-3.71449086129699,-0.790796217264717,0.149533307127171,-0.593532756315458,-0.0109411173162983,0.00381618048272123,0.0105139490628386,-0.0328337200057477,0.00620859664039528,-0.0246433757643759
0.12,0.00811933032646916,0.0941765526321171,1.74204036417347e-15,0.0273140457184928,0.0484166080399284,0.0597858911924288,1.67372245468252e-15,0.0145974953287895,0.000990629531075687,0.0278324377088197,3.45437780061274e-15,3.32588274039849e-14,4.51078596769503e-15,0.00711321360946751,8.63967060512241e-16,1.3441750164863e-16,1.45126282458748e-16,6.45662571079527e-16,3.50788776283059e-17,5.58395069391225e-16,2.21684150852311e-16,0.0335990434127466,0.0386064067631326,9.21967357858313e-16,0.0058461153037897,0.0246037164568236,0.0330698248399015,0.0545779285205673,0.0187555047560889,0.0400018326522346,3.8570740343854e-16,0.096987823152864,5.8535514064902e-16,-0.0478477745248624,-0.00971810807123297,-0.358273258151331,0.00730199785901894,3.02635503113787,-0.000322942594193316,0.0661127887410961,-0.00549735197412345,0.000137627174786382,2.30105716954973e-05,0.000163338814501382,5.36585742463374e-05,0.000167867539782922,-0.000112269499171919,-6.1871315857881e-06,0.00620515482665968,-7.70664216732035e-05,-232.017318337909,71.697156648093,-171.214576060903,-0.780858150299458,0.24129797518142,-0.576225508186036,-41.5198243098787,1.13435868342428,-3.69227532465105,-0.791272753186887,0.150625074773323,-0.592620888016592,-0.0109271129606352,0.00381820152936471,0.0105277702258525,-0.0328535056935136,0.0062539266412507,-0.0246055151528132
0.14,0.00806409928284745,0.0938258822656455,1.3065302731301e-15,0.0272463038765878,0.0482608094123802,0.0596972521580875,1.25529184101188e-15,0.0145793503111758,0.00106181080930998,0.0278410040021013,2.67185958254416e-15,2.49441205529878e-14,1.49380095590907e-14,0.00719303093906874,6.4797529538418e-16,4.50133100235125e-16,1.08876568508065e-16,4.84246928309645e-16,2.77896520496284e-17,5.04318520794856e-16,3.41229267236734e-16,0.0336857041065004,0.0384091744419127,1.46577307295313e-15,0.00607356908099997,0.0242980455459647,0.0331971401680835,0.0549028696421912,0.0186625434198899,0.0396642463704741,2.89280552578905e-16,0.0962889614619744,4.51783359175307e-16,-0.048588027080605,-0.00938474088265541,-0.357710647183927,0.00870231554731275,3.0263850063344,-1.00231377953773e-06,0.0658789868586448,-0.00547541950579707,0.000185395574503772,-2.60619181517331e-05,0.000247424347062867,-3.87147838680555e-05,0.00012774700575074,-0.0001168970560361,4.78585479626281e-05,0.00616442163452441,-9.05259250985926e-05,-231.921436193613,71.8212312982799,-170.552878531512,-0.781655454476967,0.242062390234104,-0.574822189655686,-41.5198243098787,1.15121181528232,-3.675148063119,-0.791817167662811,0.151711085890826,-0.591615854598463,-0.0109119433219475,0.00381994175793994,0.0105428622492292,-0.0328761096869057,0.006299017632048,-0.0245637863418669
0.16,0.0079353318688583,0.0935156775935074,1.78137737942703e-15,0.0271887882868399,0.0480592411058392,0.0595867720222561,9.41468880758912e-16,0.014592573691775,0.00118454692150699,0.0278985272215662,2.44985689658097e-15,1.94110596341879e-14,1.16104140377112e-14,0.00712648426873007,6.53937174072855e-16,3.83049527314764e-16,8.16574263810485e-17,3.63185196232233e-16,1.09751287458234e-16,3.78711520769773e-16,5.50068449221195e-16,0.0333357412284704,0.0380970454869228,1.11659716845137e-15,0.00596050386729539,0.024084909141162,0.0330326318161507,0.0546276286735129,0.018581931858466,0.0394736990728962,3.54665401954832e-16,0.0958207347551294,1.04273968826574e-15,-0.0492763755420683,-0.00910906246366262,-0.357255584147312,0.0097907078533642,3.02642052928531,0.000511252067109088,0.0654360396354137,-0.00544800008269055,0.000146799570961769,1.57712961842714e-05,0.000183009351610936,3.09435679398625e-05,0.000140352047712981,-0.00011029287774866,7.60695380052722e-06,0.00614442068089969,-8.64211181737113e-05,-230.873236032232,71.6742596802362,-169.412188735611,-0.782103920359429,0.2428030223345,-0.573899076583718,-41.5198243098787,1.13971483591963,-3.66478275928764,-0.792427220569567,0.152764514860755,-0.590526970679365,-0.0108957547110173,0.00382143381637666,0.0105590520107663,-0.0329014389764139,0.00634275581780241,-0.0245185760728521
0.18,0.00775855010531675,0.0932702558710089,1.33646758518957e-15,0.0271452976439952,0.0478241749245516,0.059457234319018,1.92650534645522e-15,0.014643341305165,0.001354877516831,0.0280227278240727,1.8399277275082e-15,2.17710320158049e-14,8.81484027867051e-15,0.00695991725283988,4.90452880554641e-16,3.3645557110768e-16,6.13310696934064e-17,2.72388897174175e-16,8.32574924422083e-17,4.31569275510619e-16,4.4890364997349e-16,0.0330179965765652,0.0377397245364749,8.37525480492176e-16,0.00582186701605502,0.0240093297558396,0.0329089906272823,0.054396347022883,0.0185027469406503,0.0393257103444112,5.49796539058203e-16,0.0956110543618018,7.82054766199301e-16,-0.0498958431097367,-0.00892482532558246,-0.357055408060053,0.0103947644646031,3.02648475123547,0.00119234560313215,0.064746956995336,-0.00541482555515368,0.000136469142829457,2.12463549695293e-05,0.000156163035642698,6.35184449108745e-05,0.000197467529337101,-0.000116442114635947,-1.20278661187423e-05,0.00613100407679509,-7.47846558164819e-05,-230.06495233644,71.2803277187872,-168.443457828709,-0.782769498895782,0.242523104205666,-0.57310946207936,-41.5198243098787,1.11636829836227,-3.61464604723056,-0.793096075352246,0.15375549829488,-0.589370733923019,-0.0108787795964632,0.00382276051630916,0.010576060846468,-0.0329292097094795,0.00638390127588126,-0.024470569325868
